Word	Havg	StDev	FrqList
مارٹل	8967	5.54	1.6439	9145
ڈالتا	8968	5.54	1.4028	7597
ورم	8969	5.54	1.4172	5199
ہے	8970	5.54	1.1466	3
جوں	8971	5.54	1.3126	3941
شيعہ	8972	5.54	1.7637	2151
چارلس	8973	5.54	1.6686	3488
سلاسل	8974	5.54	1.4028	4584
بوڑھے	8975	5.54	1.6062	5378
تے	8976	5.54	1.1817	3425
حبشي	8977	5.54	1.4316	9857
كاپٹر	8978	5.54	1.1104	6725
لو	8979	5.54	1.2811	2069
كھينچ	8980	5.54	1.4737	4251
ہےاس	8981	5.54	1.1104	7828
بھوپال	8982	5.52	1.5810	7071
خا	8983	5.52	1.1648	9317
اڈے	8984	5.52	1.4177	2493
تھي	8985	5.52	1.1110	49
سرطاني	8986	5.52	1.6689	9915
تكلف	8987	5.52	1.7640	5464
مشعہ	8988	5.52	1.1471	6510
بمبيي	8989	5.52	1.7171	3175
ورنہ	8990	5.52	1.5016	2199
تفاوت	8991	5.52	1.3738	7086
يت	8992	5.52	1.4462	9448
لويس	8993	5.52	1.4741	6628
كردييے	8994	5.52	1.3130	4046
كانٹ	8995	5.52	1.4177	9983
كراس	8996	5.52	1.3738	5039
ہوس	8997	5.52	1.9820	7325
تاخت	8998	5.52	1.2974	8283
ريٹايرمنٹ	8999	5.52	1.5550	5915
تابكار	9000	5.52	1.6318	9537
اختلافي	9001	5.52	1.8321	9211
لايا	9002	5.52	1.1822	1357
لازيو	9003	5.52	1.4320	6626
كرب	9004	5.52	1.7171	9391
مرو	9005	5.52	1.5680	7477
تيغ	9006	5.52	1.3438	6691
حيوان	9007	5.52	1.8653	6217
منقطع	9008	5.52	1.4462	4983
نمٹنے	9009	5.52	1.5016	6898
فاس	9010	5.52	1.5151	8602
ہوكر	9011	5.52	1.4602	1061
بروملي	9012	5.52	1.2329	5799
چير	9013	5.52	1.1993	8778
بك	9014	5.52	1.3438	2904
ختم	9015	5.52	1.6066	292
ڈي	9016	5.52	1.1993	688
شيے	9017	5.52	1.0349	6475
كاٹ	9018	5.52	1.4741	2853
بہہ	9019	5.52	0.9528	7216
سرہندي	9020	5.52	1.5151	8568
چنگ	9021	5.52	1.1471	8300
دھبے	9022	5.52	1.7052	8787
ٹرك	9023	5.52	1.4320	6946
دھڑے	9024	5.52	1.5151	9586
پھنس	9025	5.52	1.4879	7078
مستثني	9026	5.52	1.4462	6158
تزك	9027	5.52	1.2493	9823
طاقم	9028	5.52	1.1648	6363
اختتامي	9029	5.52	1.5550	8437
مظاہرہ	9030	5.50	1.7757	1938
مانگي	9031	5.50	1.5017	4915
چھوڑے	9032	5.50	1.3132	4364
سلجوقي	9033	5.50	1.2164	6356
تي	9034	5.50	0.9091	5625
بند	9035	5.50	1.6067	429
ايرس	9036	5.50	1.1112	9253
قلي	9037	5.50	1.2657	8151
تجسس	9038	5.50	1.4178	8500
موٹے	9039	5.50	1.7173	5685
تھل	9040	5.50	1.2330	9832
دفعہ	9041	5.50	1.7173	1101
مونٹينيگرو	9042	5.50	1.3740	8403
شعلہ	9043	5.50	1.7173	6361
گھس	9044	5.50	1.4880	6263
مانوس	9045	5.50	1.4178	8885
مٹ	9046	5.50	1.5017	6877
قرب	9047	5.50	1.3132	4433
اوقيانوسي	9048	5.50	1.1824	8717
فقدان	9049	5.50	1.4604	6370
وار	9050	5.50	1.6444	1570
دردي	9051	5.50	1.2817	8096
حشر	9052	5.50	1.7757	6449
مانگا	9053	5.50	1.7173	8391
ہٹلر	9054	5.50	1.9086	4768
ايٹمي	9055	5.50	1.6067	2776
كاٹا	9056	5.50	1.5682	9663
وايسرايے	9057	5.50	1.7871	7667
ولاديمير	9058	5.50	1.2657	9446
پابنديوں	9059	5.50	1.3740	5306
غلبے	9060	5.50	1.3887	9376
كرشن	9061	5.50	1.5940	5345
وارانہ	9062	5.50	1.2817	5978
مسايل	9063	5.50	1.8654	750
ترك	9064	5.50	1.5419	755
مسيحي	9065	5.50	2.0628	5769
يے	9066	5.50	0.9742	2716
نفي	9067	5.50	1.5551	5599
علت	9068	5.50	1.6320	7954
گرنے	9069	5.50	1.4604	3534
ركي	9070	5.50	1.3887	9598
كاراباخ	9071	5.50	1.1294	9978
معذرت	9072	5.50	1.6067	6162
كيوں	9073	5.50	1.2976	1204
ذا	9074	5.50	1.4033	8795
متعصب	9075	5.50	1.4604	7985
فاسو	9076	5.50	1.0926	7438
اييں	9077	5.50	1.6320	1106
ص	9078	5.50	0.8631	1763
گيي	9079	5.50	1.1824	64
چھوڑنا	9080	5.48	1.6066	5160
اف	9081	5.48	1.4032	410
ايرك	9082	5.48	1.4177	9495
بہايي	9083	5.48	1.3886	8048
انگريزوں	9084	5.48	1.6443	1605
دقت	9085	5.48	1.7290	6021
بحث	9086	5.48	1.7524	1123
چھپا	9087	5.48	1.4462	3426
شق	9088	5.48	1.8432	3727
خالي	9089	5.48	1.2493	1508
زبراثقال	9090	5.48	1.4879	5244
پشت	9091	5.48	1.1648	2476
دھرم	9092	5.48	1.5680	5633
ايا	9093	5.48	0.9089	238
برہم	9094	5.48	1.5285	5302
جاہ	9095	5.48	0.9947	5088
از	9096	5.48	1.0736	409
ساييليب	9097	5.48	1.2974	6835
پوليس	9098	5.48	1.5680	1491
لہ	9099	5.48	1.0544	6269
مي	9100	5.48	1.1110	4341
مزاحمت	9101	5.48	1.9508	2307
جلسوں	9102	5.48	1.4032	9310
لوٹے	9103	5.48	1.7171	5589
دب	9104	5.48	1.1648	6344
سبكدوش	9105	5.48	1.7171	6716
گرم	9106	5.48	1.5550	1161
اخراجات	9107	5.48	1.5680	2900
بہمني	9108	5.48	1.5016	8256
شمارندي	9109	5.48	1.0150	1935
توزيع	9110	5.48	1.4177	5812
مصايب	9111	5.48	1.7290	4981
وولگا	9112	5.48	1.3130	8691
كند	9113	5.48	1.3589	9985
غيرملكي	9114	5.48	1.8543	7959
گويي	9115	5.48	1.2162	2139
ارامي	9116	5.48	1.8097	8439
پرت	9117	5.48	1.0544	9280
نفسياتي	9118	5.48	1.7052	2560
باغي	9119	5.48	1.9298	4509
بام	9120	5.48	1.1471	7355
بہانہ	9121	5.48	1.9192	6086
اتش	9122	5.48	1.8210	1648
كرناٹك	9123	5.48	1.6811	4912
مصنف:مرحوم	9124	5.48	2.0227	9707
دھڑا	9125	5.46	1.3584	8788
دھار	9126	5.46	1.7286	6826
معزولي	9127	5.46	1.5677	8655
تها	9128	5.46	1.4028	8071
مذمت	9129	5.46	1.8649	3741
بہرہ	9130	5.46	1.7404	8049
طعن	9131	5.46	1.2811	9369
مہاتما	9132	5.46	1.7404	7819
كالي	9133	5.46	1.5414	3950
عذر	9134	5.46	1.6563	7778
عتاب	9135	5.46	1.6189	8140
چہ	9136	5.46	1.2488	5627
پتھروں	9137	5.46	1.5935	4934
تناو	9138	5.46	1.3734	7720
تشيع	9139	5.46	1.2811	3615
ٹكڑا	9140	5.46	1.4028	6331
منتشر	9141	5.46	1.4028	5523
انحراف	9142	5.46	1.6439	4223
جدايي	9143	5.46	1.9609	7893
نكل	9144	5.46	1.4172	781
پراگ	9145	5.46	1.4028	8741
ژيان	9146	5.46	1.5147	9905
اہ	9147	5.46	1.6439	7206
مسلہ	9148	5.46	1.5546	9705
مو	9149	5.46	1.2488	6280
تھك	9150	5.46	1.4458	7722
شنكر	9151	5.46	1.6563	7128
ٹكرا	9152	5.46	1.6807	4572
انخلا	9153	5.46	1.5281	8032
برايي	9154	5.46	1.3433	5080
كريك	9155	5.46	1.4172	5506
سستي	9156	5.46	1.3433	4372
ڈار	9157	5.46	1.3734	9053
لونڈي	9158	5.44	1.4020	9422
ہيبت	9159	5.44	1.6433	6288
سرہند	9160	5.44	1.8534	8341
برے	9161	5.44	1.6801	3590
ہوي	9162	5.44	1.1808	9737
فرنگي	9163	5.44	1.9395	7626
ٹوٹے	9164	5.44	1.5670	8073
خدشہ	9165	5.44	1.9811	5907
متنازعہ	9166	5.44	1.6801	3243
شبہات	9167	5.44	1.5539	6240
چ	9168	5.44	0.8369	6444
پوپ	9169	5.44	1.7043	4313
كھنڈرات	9170	5.44	1.5140	6732
پرستش	9171	5.44	1.7515	5710
غير	9172	5.44	1.4868	185
سركوبي	9173	5.44	1.5407	5644
بشپ	9174	5.44	1.6922	8252
بوجھ	9175	5.44	1.3726	2474
انڈيز	9176	5.44	1.6183	5539
اشوك	9177	5.44	1.5670	9757
حرمت	9178	5.44	1.7631	6964
كرگيا	9179	5.44	0.9723	6493
پھينكنے	9180	5.44	1.5928	7874
اضطراب	9181	5.44	1.4730	4824
گرتے	9182	5.44	1.5539	5947
چھٹكارا	9183	5.44	1.5407	9568
گھاٹي	9184	5.44	1.5005	9682
بيكار	9185	5.44	1.8088	8260
گن	9186	5.44	1.7861	3339
را	9187	5.44	1.3426	5401
رگڑ	9188	5.44	1.6557	7255
بايزيد	9189	5.44	1.5140	6926
راك	9190	5.42	1.4859	7757
لوڈ	9191	5.42	1.5530	6046
كوسٹاريكا	9192	5.42	1.7034	9675
تشديد	9193	5.42	1.4581	8502
اوبامہ	9194	5.42	1.8962	9784
شورش	9195	5.42	1.4155	6846
چيكي	9196	5.42	1.2304	9854
كود	9197	5.42	1.4155	5861
گرے	9198	5.42	1.4299	4862
ہيروين	9199	5.42	2.2232	7504
ناگوار	9200	5.42	1.5919	6056
كٹ	9201	5.42	1.3107	4193
كھوپڑي	9202	5.42	1.4155	9401
نوبت	9203	5.42	1.6548	4818
برطرف	9204	5.42	1.5131	5301
غرض	9205	5.42	1.7272	1410
اق	9206	5.42	1.2469	9227
جنسي	9207	5.42	1.6793	2966
مجروح	9208	5.42	1.7034	8182
معطل	9209	5.42	1.6174	3776
مبتلا	9210	5.42	1.7623	1759
نقص	9211	5.42	1.3864	5126
كميونسٹ	9212	5.42	1.6793	2930
ٹكر	9213	5.42	1.6047	6948
قبضے	9214	5.42	1.6299	1328
دلا	9215	5.42	1.6914	7248
يل	9216	5.40	0.9897	9451
حواس	9217	5.40	1.6413	6450
عليحدہ	9218	5.40	1.6036	1110
جدا	9219	5.40	1.7957	1747
تاش	9220	5.40	1.9060	8750
بہ	9221	5.40	1.0690	940
ذي	9222	5.40	1.3997	3906
بھاگنے	9223	5.40	1.5518	7704
بارباڈوس	9224	5.40	1.7143	9792
مزاحمتي	9225	5.40	1.5779	8396
گمنام	9226	5.40	1.6782	7975
ممنوعہ	9227	5.40	1.7957	7488
زيراثقال	9228	5.40	1.6036	8810
اڑے	9229	5.40	1.3401	8443
گھٹ	9230	5.40	1.2289	6737
ل	9231	5.40	1.2778	2306
باغيوں	9232	5.40	1.8516	5299
عسكريت	9233	5.40	2.0102	8594
بريلوي	9234	5.40	2.0304	5008
انڈيا	9235	5.40	1.9272	1382
چو	9236	5.40	1.5253	8529
مسلح	9237	5.40	1.6288	2641
غبار	9238	5.40	1.5518	7780
غريبوں	9239	5.40	1.6660	5414
داير	9240	5.40	1.3702	6112
پت	9241	5.40	1.5779	5802
شريك	9242	5.40	1.8406	973
چھوڑ	9243	5.40	1.4846	600
ہےں	9244	5.40	1.3851	8925
جلتا	9245	5.40	1.5518	4464
اثقال	9246	5.40	1.5779	8941
اچانك	9247	5.38	1.4831	2295
بو	9248	5.38	1.5104	2825
بازاري	9249	5.38	1.8832	7532
دمہ	9250	5.38	1.9048	9585
فاير	9251	5.38	1.4412	5846
خم	9252	5.38	1.6646	5472
نا	9253	5.38	1.3231	739
روپوش	9254	5.38	1.7715	7603
پروٹسٹنٹ	9255	5.38	1.5894	5309
علالت	9256	5.38	1.6523	6247
كالا	9257	5.38	1.7366	3992
غربا	9258	5.38	1.4412	9962
گرميوں	9259	5.38	1.9366	2639
ہندوستان	9260	5.38	1.9784	442
ساٹھ	9261	5.38	1.3231	2337
كمي	9262	5.38	1.4831	921
جھلي	9263	5.38	1.3076	6813
گھيرے	9264	5.38	1.4412	5512
منسوخ	9265	5.38	1.7248	3079
شكار	9266	5.38	1.6890	728
پسماندہ	9267	5.38	1.8724	4891
چون	9268	5.36	1.4950	9851
گمان	9269	5.36	1.7585	3574
واٹ	9270	5.36	1.5618	8011
خلل	9271	5.36	1.5221	4470
بالٹك	9272	5.36	1.2081	6309
قصور	9273	5.36	1.8156	4330
ہتھياروں	9274	5.36	2.0179	3781
مغلوب	9275	5.36	1.3962	7484
مرہ	9276	5.36	1.7700	4551
چھپنے	9277	5.36	1.6258	5394
كرشنا	9278	5.36	2.1358	9115
ار	9279	5.36	1.1739	1585
بھوشن	9280	5.36	1.6995	9515
ٹكرانے	9281	5.36	1.4950	8510
تشويش	9282	5.36	1.8156	7085
مرے	9283	5.36	1.8268	4489
خرابي	9284	5.36	1.6995	3088
ڈھاكہ	9285	5.36	2.0972	4578
دلاتي	9286	5.36	1.3211	9046
سست	9287	5.36	1.9141	4031
ريٹايرڈ	9288	5.34	1.6113	7927
انخلاء	9289	5.34	1.7451	7849
مسترد	9290	5.34	1.8139	3341
جلوس	9291	5.34	1.7215	5232
الودہ	9292	5.34	1.7333	7690
پھينك	9293	5.34	1.5066	3892
پھينكا	9294	5.34	1.7451	7555
توركھو	9295	5.34	1.1178	8507
مستعفي	9296	5.34	1.4514	3191
كركے	9297	5.34	1.3940	326
لييے	9298	5.34	1.2875	1798
استعفي	9299	5.34	1.8473	3318
فرغانہ	9300	5.34	1.5467	9647
ھر	9301	5.34	1.0806	9197
سامراج	9302	5.34	1.7333	8115
يلغار	9303	5.34	1.7798	6406
بدي	9304	5.34	1.6856	8040
پھوٹ	9305	5.34	1.7683	3976
ناواقف	9306	5.34	1.5467	7316
كرسچن	9307	5.34	2.1248	9668
چيخ	9308	5.34	1.6489	8303
ضخيم	9309	5.34	1.6113	4183
سختي	9310	5.32	1.6956	2618
تاخير	9311	5.32	1.8783	5147
غدر	9312	5.32	1.4907	9643
ڈاون	9313	5.32	1.6468	5736
جھنگ	9314	5.32	1.8120	4627
فاش	9315	5.32	1.4907	5255
زبردستي	9316	5.32	1.9319	4245
برا	9317	5.32	1.8783	2583
پامال	9318	5.32	1.5836	6680
اختتام	9319	5.32	1.6092	1309
ويران	9320	5.32	1.9213	7834
معزول	9321	5.32	1.5043	4257
چھڑ	9322	5.32	1.5312	7241
فارغ	9323	5.32	1.5576	2216
گولہ	9324	5.32	1.6343	6265
انديشہ	9325	5.32	1.6468	4160
جادو	9326	5.32	2.0647	3982
اوارہ	9327	5.32	1.5964	8470
سبكدوشي	9328	5.32	1.7664	9345
اعتراض	9329	5.30	1.7525	2562
شدت	9330	5.30	1.8979	1202
مضر	9331	5.30	1.8871	5051
تكرار	9332	5.30	1.7525	4623
اشتغالي	9333	5.30	1.6067	5536
قے	9334	5.30	1.5017	8856
توڑا	9335	5.30	1.7053	7089
لہو	9336	5.30	1.7173	5588
ديومالا	9337	5.30	1.8434	7753
بھول	9338	5.30	1.6933	3593
پھٹ	9339	5.30	1.8323	5386
دفع	9340	5.30	1.7409	8316
ٹوٹنے	9341	5.30	1.5286	5229
جلانے	9342	5.30	1.6812	6812
شيعوں	9343	5.30	2.1405	8129
بدلہ	9344	5.30	1.7053	3792
جنگلي	9345	5.30	1.9923	2921
ضايع	9346	5.30	1.3590	2657
نقايص	9347	5.30	1.9509	6518
باييكاٹ	9348	5.30	1.8434	6195
پابندياں	9349	5.30	1.8871	5220
محتاج	9350	5.30	1.8763	4337
ناقل	9351	5.30	1.7642	5526
مداخلت	9352	5.30	1.6690	2469
نہيں	9353	5.28	1.9902	38
مت	9354	5.28	1.4434	1552
جل	9355	5.28	1.5524	2705
ناقابل	9356	5.28	1.7148	1971
گرجے	9357	5.28	1.4434	7974
ناليوں	9358	5.28	1.7266	7172
دھكيل	9359	5.28	1.6041	4950
شكاري	9360	5.28	1.6908	5573
پنڈت	9361	5.28	2.0308	5548
مٹانے	9362	5.28	1.6167	7305
پستي	9363	5.28	1.4852	6431
جلتے	9364	5.28	1.6542	4236
بھيڑ	9365	5.28	1.4852	4887
گاندھي	9366	5.28	1.8521	3697
مجبورا	9367	5.28	1.4291	5961
خاتمے	9368	5.28	2.1575	1462
مكر	9369	5.28	1.9064	8659
نہ	9370	5.28	1.6665	86
غايب	9371	5.28	1.3559	3211
ستم	9372	5.28	1.6787	2910
مٹا	9373	5.28	1.4852	5679
منع	9374	5.28	1.8187	3142
سانحہ	9375	5.26	1.9146	4371
ہندوستانيوں	9376	5.26	1.9568	8422
اندھي	9377	5.26	1.8932	6080
اشتعال	9378	5.26	1.7474	6914
الٹا	9379	5.26	1.6011	7196
شكوك	9380	5.26	1.6880	7272
ناكافي	9381	5.26	1.5493	6643
غافل	9382	5.26	1.9358	6856
سوز	9383	5.26	1.7474	5333
صليبي	9384	5.26	2.1171	3308
ناقص	9385	5.26	1.9463	4264
بغض	9386	5.26	1.9981	9262
خوار	9387	5.26	1.7935	9037
برہمن	9388	5.26	1.7120	7062
فراموش	9389	5.26	1.7821	5341
قبضہ	9390	5.26	2.0584	504
خدشات	9391	5.26	1.8273	9318
احتجاجي	9392	5.26	1.6389	6779
تلخ	9393	5.26	1.5361	6210
حيواني	9394	5.26	1.8049	5628
شكوہ	9395	5.26	1.8273	3874
حقارت	9396	5.26	1.7935	9314
افات	9397	5.24	1.9226	6300
كٹا	9398	5.24	1.5592	9110
كچلنے	9399	5.24	1.6728	7447
خاك	9400	5.24	1.5722	2745
تعصبات	9401	5.24	1.5980	9545
جن	9402	5.24	1.9012	66
مرچ	9403	5.24	1.8357	9428
وحشت	9404	5.24	2.0560	9741
فنا	9405	5.24	2.1339	4248
انجام	9406	5.24	1.5194	485
انڈين	9407	5.24	1.9749	2472
تنہا	9408	5.24	1.7445	3007
طنز	9409	5.24	1.7907	4428
كٹھ	9410	5.24	1.2382	6994
بحران	9411	5.24	1.7677	3028
گولي	9412	5.22	2.0232	3412
بہانے	9413	5.22	1.4039	6087
اسراييلي	9414	5.22	2.1880	3482
فرياد	9415	5.22	2.1121	6858
راكٹ	9416	5.22	1.8983	7115
چوٹ	9417	5.22	1.6817	7395
لات	9418	5.22	1.4748	8172
ہندستان	9419	5.22	2.0232	9194
لوٹ	9420	5.22	1.8767	1994
گنجان	9421	5.22	1.5022	3849
ٹكراو	9422	5.20	1.8626	6563
ہار	9423	5.20	1.7843	3384
كيتھولك	9424	5.20	1.8406	2489
سوتيلے	9425	5.20	2.0404	8122
كم	9426	5.20	1.7023	166
نامعلوم	9427	5.20	1.5779	3379
متصادم	9428	5.20	1.5779	7303
مجبور	9429	5.20	1.6782	1250
ہنگامي	9430	5.20	1.7379	4152
دفنايا	9431	5.20	1.8844	9043
اگ	9432	5.20	1.7379	1150
يتيم	9433	5.20	1.9691	4922
قضا	9434	5.18	1.5609	8150
منسوخي	9435	5.18	1.5345	9432
كاٹنا	9436	5.18	1.8919	9977
وہم	9437	5.18	1.9659	8933
چھوڑنے	9438	5.18	1.7460	3427
تاريكي	9439	5.18	2.0965	6434
مقدمے	9440	5.18	2.0070	4259
فراق	9441	5.18	1.6499	7960
جھٹكے	9442	5.18	1.7807	8523
احتجاج	9443	5.18	1.6744	2592
مدغم	9444	5.18	1.4097	6383
قرضوں	9445	5.18	1.8592	7287
دشت	9446	5.18	1.8702	5829
جارحيت	9447	5.18	2.0273	3757
جالبيني	9448	5.18	1.4384	8520
ممنوع	9449	5.18	1.7343	3217
افواہ	9450	5.18	2.1255	8706
شرم	9451	5.18	1.7922	6843
جنگجو	9452	5.18	1.9659	3759
خطا	9453	5.16	1.9521	6339
شرق	9454	5.16	2.0639	6978
متنازع	9455	5.16	1.7304	4593
كتے	9456	5.16	1.7538	5666
عيب	9457	5.16	1.6458	6367
خراش	9458	5.16	1.6081	9581
طاعون	9459	5.16	2.2620	7948
تاوان	9460	5.16	1.8991	7083
مہلك	9461	5.16	1.9311	6391
شكايات	9462	5.16	2.0239	7271
سنگين	9463	5.16	1.8223	5097
الٹ	9464	5.14	1.7263	3048
بگڑ	9465	5.14	1.6904	5140
جلنے	9466	5.14	1.6414	7896
حيض	9467	5.14	1.5388	7584
كشيدگي	9468	5.14	1.8518	6256
دكھ	9469	5.14	1.7263	4368
خاتمہ	9470	5.14	1.9796	941
مارے	9471	5.14	1.7614	2020
سوجن	9472	5.14	1.9484	9083
الودگي	9473	5.14	1.9693	5993
منفي	9474	5.14	1.6538	1714
پست	9475	5.12	1.5862	4019
بدلا	9476	5.12	1.7337	6793
ناممكن	9477	5.12	1.5338	3119
افلاس	9478	5.12	1.5471	8454
توڑنے	9479	5.12	1.7100	4837
مقبرے	9480	5.12	1.8477	8398
جنات	9481	5.12	1.8587	9842
بھارت	9482	5.12	2.3180	283
بمشكل	9483	5.12	1.7454	8982
فرقہ	9484	5.12	1.9550	2235
شكايت	9485	5.12	1.9550	3184
رونے	9486	5.12	1.8142	7926
سزاييں	9487	5.12	2.0368	7425
شرر	9488	5.12	1.5732	9360
پادريوں	9489	5.12	1.9445	8995
گرجا	9490	5.10	1.9299	4710
زكام	9491	5.10	2.0025	7763
چھاپہ	9492	5.10	1.7525	7101
لڑي	9493	5.10	1.6690	2386
بيكزلي	9494	5.10	1.4463	7218
رام	9495	5.10	2.1309	2428
ڈرتے	9496	5.10	1.9404	9591
محرومي	9497	5.10	1.9193	7472
دھاندلي	9498	5.10	2.1309	9048
مرحوم	9499	5.10	2.0127	1928
كھانسي	9500	5.10	2.0127	7142
مخالفت	9501	5.10	2.0628	1086
مظلوم	9502	5.08	1.9042	6635
اپريشن	9503	5.08	1.6640	2414
خرابيوں	9504	5.08	1.9361	8308
تفرقہ	9505	5.08	2.0288	9827
مظاہرے	9506	5.08	2.0980	5682
مرا	9507	5.08	1.6142	4979
گرمياں	9508	5.08	1.8827	7460
تنازعات	9509	5.08	2.0488	4318
بندش	9510	5.08	2.0883	6200
مجبوري	9511	5.08	1.8609	6153
توپ	9512	5.08	2.0883	4516
عيسايي	9513	5.08	2.0388	1053
دواميٹرياميڈ	9514	5.08	1.2752	5167
كرنٹ	9515	5.08	1.8827	6997
دلدلي	9516	5.08	1.8388	8786
جہل	9517	5.08	1.8609	8522
ايمرجنسي	9518	5.08	1.8052	7057
مقتول	9519	5.08	2.0086	9164
متضاد	9520	5.08	1.7243	4203
ہڑتال	9521	5.06	1.9734	8212
مايوس	9522	5.06	2.0445	4386
لڑے	9523	5.06	1.8116	4914
تعصب	9524	5.06	1.9210	3755
برہنہ	9525	5.06	1.7427	7860
نابينا	9526	5.06	1.9421	8200
مات	9527	5.06	1.3311	8177
مرتے	9528	5.06	1.8340	5049
مشكل	9529	5.06	1.6710	784
تھانے	9530	5.06	2.0143	8287
بگاڑ	9531	5.06	1.8671	4310
تلخي	9532	5.06	1.6088	8286
حراست	9533	5.06	2.0445	7104
صليبيوں	9534	5.06	1.9103	7131
رنجيت	9535	5.06	1.7192	6971
طوايف	9536	5.04	2.2764	6601
فرار	9537	5.04	1.7952	2115
دھچكا	9538	5.04	1.8401	7915
گرفت	9539	5.04	1.7723	2813
شرمندہ	9540	5.04	2.0500	8827
فقير	9541	5.04	1.8840	5034
گمشدہ	9542	5.04	1.9479	8872
خوني	9543	5.04	2.1662	4367
ناكارہ	9544	5.04	2.1281	5276
ديواليہ	9545	5.04	1.9055	9590
ادھورا	9546	5.04	1.6031	9213
دشوار	9547	5.04	1.7608	4077
كوتاہي	9548	5.04	1.7952	9125
خطر	9549	5.04	1.8840	7911
سامراجي	9550	5.04	1.6777	9071
ملامت	9551	5.04	1.8401	7486
خنجر	9552	5.04	2.1281	6821
ديوتا	9553	5.04	2.0199	2370
مہنگے	9554	5.04	2.1089	6766
تاريك	9555	5.04	1.6898	4356
خرچ	9556	5.02	1.8349	2119
مہنگي	9557	5.02	1.9845	7821
مشكوك	9558	5.02	1.9218	7159
پيچيدگي	9559	5.02	1.9430	7228
كاٹے	9560	5.02	1.7201	8617
جھڑپيں	9561	5.02	2.3167	7726
حقير	9562	5.02	1.9742	9315
برطرفي	9563	5.02	1.8680	8979
مريض	9564	5.02	2.0553	2292
فاقہ	9565	5.02	1.8125	9646
ملزم	9566	5.02	2.0750	9714
مارنے	9567	5.02	2.0553	4547
سخت	9568	5.02	1.7553	612
اذيت	9569	5.02	2.0353	5697
داغ	9570	5.02	1.7899	3359
پوجا	9571	5.02	2.0553	5460
مہنگا	9572	5.02	1.9430	6279
اختلاف	9573	5.02	1.6841	1105
طنزيہ	9574	5.02	1.4497	7277
انكار	9575	5.00	2.0304	861
زحمت	9576	5.00	1.5908	9603
تدفين	9577	5.00	1.9588	5461
گريناڈاينز	9578	5.00	1.4142	9995
دشواري	9579	5.00	1.8844	5830
خامي	9580	5.00	1.8844	7405
نقل	9581	5.00	2.0603	676
تنگي	9582	5.00	1.8070	7384
خون	9583	5.00	2.1571	827
تنگ	9584	5.00	1.7728	1746
بدعت	9585	4.98	1.9742	7358
بھاگ	9586	4.98	1.4913	2739
بيوہ	9587	4.98	1.7437	5143
رد	9588	4.98	1.7082	1866
كچل	9589	4.98	1.7319	4538
لڑ	9590	4.98	1.6349	4863
خلاف	9591	4.98	2.0151	239
گھٹن	9592	4.98	1.8012	9683
قبض	9593	4.98	2.0453	9103
غيرمسلم	9594	4.98	2.1805	9378
جلاوطن	9595	4.98	2.0848	6337
مارتے	9596	4.96	1.7838	8883
مر	9597	4.96	1.8290	2129
وبا	9598	4.96	1.8512	8688
پيچيدہ	9599	4.96	1.7019	2670
ركاوٹيں	9600	4.96	1.8731	7924
سفارش	9601	4.96	2.1942	4246
كمزور	9602	4.96	1.7723	1322
بھڑك	9603	4.96	1.9791	7069
ذيابيطس	9604	4.96	1.9687	8103
صليب	9605	4.96	1.9996	6129
لڑنے	9606	4.96	2.0698	3436
محروم	9607	4.96	2.1756	2002
تنازعے	9608	4.96	2.0698	7564
جبر	9609	4.94	1.8996	3799
توڑ	9610	4.94	1.5440	1681
بھارتي	9611	4.94	2.0644	765
شك	9612	4.94	1.7310	1697
جنگجووں	9613	4.94	2.0445	6954
بھيك	9614	4.94	1.9526	9271
انتشار	9615	4.94	1.7660	3289
گمراہي	9616	4.94	2.1891	6501
روتے	9617	4.94	2.0042	8802
قابض	9618	4.94	1.8671	2079
تنقيدي	9619	4.94	1.9210	4570
تنقيد	9620	4.94	1.9210	1270
ہنگامہ	9621	4.94	1.9526	5362
گولياں	9622	4.94	2.0244	6870
قلت	9623	4.94	1.7427	5939
براييوں	9624	4.94	1.7890	5453
لڑاكا	9625	4.92	2.1366	6871
زوال	9626	4.92	2.0388	1425
سازشوں	9627	4.92	2.2024	5328
طالبان	9628	4.92	2.5221	2849
اندھا	9629	4.92	1.7939	5293
رنج	9630	4.92	1.8277	5913
زخموں	9631	4.92	2.2117	7605
خونريز	9632	4.92	1.9984	6341
عليحدگي	9633	4.92	2.0388	2271
ضد	9634	4.90	1.7525	2049
جنگي	9635	4.90	2.0228	1107
ڈوب	9636	4.90	1.8098	3803
سركش	9637	4.90	1.9923	7766
ناكامي	9638	4.90	2.0025	2260
تصادم	9639	4.90	2.0329	3936
گدھے	9640	4.90	1.7053	7642
عيساييت	9641	4.90	2.2520	2729
تضاد	9642	4.90	1.9193	6808
ديوتاوں	9643	4.88	2.1058	5478
منكرين	9644	4.88	2.2373	8904
افت	9645	4.88	2.0167	8955
لڑتا	9646	4.88	1.8913	8879
كمزوري	9647	4.88	1.9234	2998
عيساييوں	9648	4.88	1.9234	1868
ضرر	9649	4.88	2.2914	6849
مشرك	9650	4.88	2.3616	6755
اجرام	9651	4.88	1.8366	5695
قرض	9652	4.88	1.9654	4042
قبروں	9653	4.88	2.0368	7285
ڈارون	9654	4.88	2.5042	9054
مكروہ	9655	4.88	2.1631	7016
زني	9656	4.88	2.1154	6229
كانٹے	9657	4.88	1.9340	6255
شور	9658	4.86	1.7958	3525
