Word	Havg	StDev	FreqList
لسوء	9287	3.48	1.2816	3078
إنذار	9288	3.48	1.3738	4044
أرفض	9289	3.48	0.9089	7703
السوداء	9290	3.48	1.4462	2405
تركتك	9291	3.48	0.9089	7302
الأخير	9292	3.48	1.6318	1297
المرحاض	9293	3.48	1.1993	3778
هجوم	9294	3.48	1.2656	2715
أصعب	9295	3.48	0.9739	6194
نفقد	9296	3.48	0.9947	6690
بصعوبة	9297	3.46	1.0343	6832
صعبا	9298	3.46	1.2157	7127
أقلق	9299	3.46	1.2157	6152
صعبة	9300	3.46	1.0144	2166
أفقد	9301	3.46	1.1104	4014
شك	9302	3.46	1.1287	1776
النووية	9303	3.46	1.6563	6385
الرصاصة	9304	3.46	1.6062	5868
جائعة	9305	3.46	1.1988	4102
بيرة	9306	3.46	1.7981	3237
حطمت	9307	3.46	1.1817	7007
المخاطرة	9308	3.44	1.3726	6393
غرامة	9309	3.44	1.2961	8881
تصاب	9310	3.44	1.1457	7647
سقوط	9311	3.44	1.1457	7544
متعبة	9312	3.44	0.8609	4581
الأسف	9313	3.44	1.5800	7397
معقدة	9314	3.44	1.3273	8080
الحشيش	9315	3.44	2.1491	5194
متأخرا	9316	3.44	1.0333	8654
محرج	9317	3.44	0.9723	5810
الصعوبة	9318	3.44	1.4730	9142
طردت	9319	3.44	1.5539	9185
سقطت	9320	3.44	1.0721	2324
أصم	9321	3.42	1.0708	9625
المشكله	9322	3.42	1.1968	5507
مكسور	9323	3.42	1.1796	7172
لااستطيع	9324	3.42	1.0515	7687
مشكلة	9325	3.42	1.2950	283
مصاص	9326	3.42	1.5791	4894
سام	9327	3.42	1.5530	548
السكين	9328	3.42	1.1622	4079
التهم	9329	3.40	1.4286	8032
الهرب	9330	3.40	1.3702	2709
المفقودة	9331	3.40	1.1066	8770
سأتركك	9332	3.40	1.4142	7947
مصاصي	9333	3.40	1.4428	6328
الذئب	9334	3.40	1.5253	6414
بالأسف	9335	3.38	1.0079	9145
نهرب	9336	3.38	0.8781	6863
المسكين	9337	3.38	1.2599	3025
هرب	9338	3.38	0.9234	2536
يهرب	9339	3.38	1.3076	3539
اللوم	9340	3.38	1.0476	5549
هروب	9341	3.38	1.6523	9649
وحيدا	9342	3.38	1.4693	5721
الذخيرة	9343	3.36	1.6258	7577
للقلق	9344	3.36	1.2249	5508
صدام	9345	3.36	1.2081	7929
تافه	9346	3.36	1.1911	5090
مرهق	9347	3.36	1.1021	7939
سيجارة	9348	3.36	1.6383	4297
اليهود	9349	3.36	1.5748	3712
الصعب	9350	3.36	1.2578	1004
سترحل	9351	3.36	1.4535	8671
تكسر	9352	3.36	0.9424	8392
الطلقات	9353	3.36	1.3516	9041
المظلم	9354	3.36	1.0053	8340
خاطئ	9355	3.36	1.2081	1680
المجنون	9356	3.36	1.5086	2304
تضرب	9357	3.36	1.1563	3973
يرفض	9358	3.36	1.0645	8759
المفقود	9359	3.36	1.2898	8722
صعوبة	9360	3.36	1.2081	3777
يفقد	9361	3.34	1.3644	5981
مخدر	9362	3.34	1.3342	9025
ضدي	9363	3.34	1.3188	8921
نضيع	9364	3.34	1.3644	9821
استسلم	9365	3.34	1.4373	7903
عارية	9366	3.34	1.9547	5744
مظلم	9367	3.34	1.0224	7338
أقاتل	9368	3.34	1.8473	9264
الصعبة	9369	3.32	1.0962	7455
أخطأت	9370	3.32	1.4348	4131
مكسورة	9371	3.32	1.1328	7937
يضرب	9372	3.32	1.4348	4458
فقدنا	9373	3.32	1.1856	3190
خطئي	9374	3.32	0.9355	7817
للهروب	9375	3.32	1.0388	9795
الضرائب	9376	3.32	1.2362	4763
مسدسك	9377	3.32	1.3316	6133
خوف	9378	3.32	1.7195	5398
مخطئ	9379	3.32	0.8676	3831
مخالفة	9380	3.30	1.1294	8785
تعاني	9381	3.30	1.3132	4586
وحيد	9382	3.30	1.3740	2443
تضيع	9383	3.30	1.2330	5075
أخرس	9384	3.30	1.5419	3816
متوترة	9385	3.30	0.9313	7014
المسكينة	9386	3.30	1.1294	5100
المسدس	9387	3.30	1.4604	1356
مخطئة	9388	3.28	1.4291	5771
بغض	9389	3.28	1.6665	6983
خطأي	9390	3.28	1.1613	3761
مخاطرة	9391	3.28	1.2296	9925
صعب	9392	3.28	1.1073	874
طوارئ	9393	3.28	1.1787	7374
القراصنة	9394	3.26	1.8049	8526
القلق	9395	3.26	1.0654	3759
الشك	9396	3.26	1.1920	8525
تخافي	9397	3.26	0.9435	5840
تحطمت	9398	3.26	1.3372	7094
عيب	9399	3.26	1.0264	8105
أعمى	9400	3.26	1.6513	4501
الشبح	9401	3.26	1.3063	4722
فقدت	9402	3.26	1.5093	869
الذئاب	9403	3.26	1.3969	8527
الخاطئ	9404	3.26	1.0264	3683
العاصفة	9405	3.24	1.4365	3158
أخاف	9406	3.24	0.9596	3544
الجراحة	9407	3.24	1.2707	9128
ضعيفة	9408	3.24	1.1168	4356
الضعف	9409	3.24	1.5460	8147
مفقودة	9410	3.24	1.3334	6063
فظيع	9411	3.24	1.8796	1734
إصابة	9412	3.24	1.2545	6444
فخ	9413	3.24	1.0797	5384
المعتوه	9414	3.24	1.2867	5121
الحشرات	9415	3.24	1.3933	5142
معقد	9416	3.24	1.1528	5264
المخدر	9417	3.24	1.5722	7035
خمر	9418	3.22	1.8327	9532
سجائر	9419	3.22	1.6938	6969
متوتر	9420	3.22	0.9100	5473
غلطتك	9421	3.22	1.0359	8471
فقير	9422	3.22	1.1301	7763
وداعا	9423	3.22	1.2824	1975
ممل	9424	3.22	1.2002	5746
تخاف	9425	3.22	1.4469	3570
للأسف	9426	3.22	1.0160	2917
تركتني	9427	3.22	1.0554	5173
تقاتل	9428	3.22	1.9722	4982
سلبي	9429	3.22	0.9100	8301
اليهودي	9430	3.20	1.7843	9018
سوء	9431	3.20	0.9258	2545
أخفقت	9432	3.20	1.5119	9767
جرحت	9433	3.20	1.1952	9665
الفئران	9434	3.20	1.5253	6257
خاطئة	9435	3.20	1.0690	3753
خاطىء	9436	3.20	1.1952	8039
يخاف	9437	3.20	0.9897	6306
عصبي	9438	3.20	1.5649	6603
تهمة	9439	3.20	1.6162	9164
مستحيل	9440	3.20	1.2778	702
بتهمة	9441	3.18	1.1551	6445
كسر	9442	3.18	1.1899	3189
غباء	9443	3.18	1.3952	4464
الصدمة	9444	3.18	1.4241	8701
ثمل	9445	3.18	1.3805	6555
أعاني	9446	3.18	1.1726	7952
متورط	9447	3.18	1.2728	6650
الخنازير	9448	3.18	1.4941	5322
ضدك	9449	3.18	1.1008	6406
قاسي	9450	3.18	1.3805	3931
مصاب	9451	3.16	1.5301	2294
الضرب	9452	3.16	1.3756	6696
الظلام	9453	3.16	1.4896	1181
السخيفة	9454	3.16	1.0568	6914
أذى	9455	3.16	1.4049	9423
مشكله	9456	3.16	1.0947	2508
النفايات	9457	3.16	1.3303	7528
أخطاء	9458	3.16	1.2014	6999
عصيب	9459	3.16	1.2993	8973
اخرس	9460	3.16	1.3456	1520
مزعجة	9461	3.16	1.4479	9247
مسلح	9462	3.16	1.4619	6866
مرضى	9463	3.16	1.6081	7266
مشكلتي	9464	3.16	1.2349	6855
غلطة	9465	3.16	1.3149	4834
سلاح	9466	3.16	1.4337	1485
يقاتل	9467	3.14	1.7380	8510
طلقات	9468	3.14	1.4287	5590
الفخ	9469	3.14	1.1068	9309
هارب	9470	3.14	1.2456	9082
المعركة	9471	3.14	1.4287	2293
تؤذي	9472	3.14	1.3704	8028
فقدته	9473	3.14	1.1608	8103
يؤسفني	9474	3.14	1.1250	9942
كسرت	9475	3.14	1.2291	3839
يضايقك	9476	3.12	1.2395	9259
معركة	9477	3.12	1.0622	2484
مسكين	9478	3.12	0.8953	9263
سيئا	9479	3.12	1.4658	3066
مؤخرتى	9480	3.12	1.8142	9316
بالملل	9481	3.12	1.0230	8069
قلق	9482	3.12	1.0622	1652
الوحش	9483	3.10	1.4321	1908
يزعجني	9484	3.10	1.0546	9440
الرحيل	9485	3.10	1.0546	1806
الوغد	9486	3.10	1.4321	672
التوتر	9487	3.10	1.0152	8635
ضرب	9488	3.10	1.2330	2322
السلاح	9489	3.10	1.6444	1328
الخطأ	9490	3.10	0.9742	1035
بالغثيان	9491	3.10	1.0152	9573
خائفة	9492	3.08	1.1578	1243
الطوارئ	9493	3.08	1.2262	3942
فوضى	9494	3.08	1.1036	2895
تكره	9495	3.08	1.1578	5441
خنزير	9496	3.08	1.2911	3252
الأسلحة	9497	3.08	1.5365	1495
فقدان	9498	3.08	1.1578	4496
أسلحة	9499	3.08	1.2262	2477
يصاب	9500	3.08	1.2262	8848
الأخطاء	9501	3.08	1.2428	5715
خطورة	9502	3.06	1.4486	7329
المعارك	9503	3.06	1.2357	9382
المؤسف	9504	3.06	1.0577	8283
أزمة	9505	3.06	1.4057	6285
تخيفني	9506	3.06	1.5039	9947
نار	9507	3.06	1.2521	2485
مفقود	9508	3.06	1.0382	3247
صداع	9509	3.06	1.0577	8183
يعاني	9510	3.06	1.3311	4588
مرفوض	9511	3.06	1.0382	9618
خائفا	9512	3.06	1.0768	5080
مغفل	9513	3.04	1.2282	4814
العدوى	9514	3.04	1.1058	9991
السقوط	9515	3.04	1.2115	7192
رهينة	9516	3.04	1.4422	9321
ضرر	9517	3.04	1.1421	6677
مأزق	9518	3.04	1.0093	7304
نخسر	9519	3.04	1.2282	9676
معتوه	9520	3.04	1.1421	4853
صدمة	9521	3.04	1.4136	5085
بسوء	9522	3.04	1.1773	9465
يزعجك	9523	3.04	1.4136	7517
عصبية	9524	3.02	1.2370	9628
مشاكل	9525	3.02	1.2696	876
خطرة	9526	3.02	1.4497	6559
تكذبين	9527	3.02	1.4497	9242
أخسر	9528	3.02	1.1865	6546
عقوبة	9529	3.02	1.4068	7061
خطيرة	9530	3.02	1.0971	3598
التافه	9531	3.02	1.0398	6551
ضوضاء	9532	3.02	1.0398	9540
أفسد	9533	3.00	1.1249	9298
الجبان	9534	3.00	0.9897	6128
الأشباح	9535	3.00	1.5119	5245
ضعيف	9536	3.00	1.0102	3093
بالأسى	9537	3.00	1.2122	7979
خائف	9538	3.00	0.8571	900
كذبة	9539	3.00	1.0880	4987
غبية	9540	3.00	1.0302	2296
قاسية	9541	3.00	0.8806	3949
العقاب	9542	3.00	1.4142	6359
سخيف	9543	3.00	0.9258	1625
ورطة	9544	3.00	1.1606	4648
التدخين	9545	2.98	1.8238	3565
فظيعة	9546	2.98	1.3775	5733
الخاطئة	9547	2.98	0.9581	7701
بالسوء	9548	2.98	1.2036	7586
للخطر	9549	2.98	1.1337	4653
مذنب	9550	2.98	1.3323	3554
يكره	9551	2.96	1.4978	6176
الشجار	9552	2.96	1.2447	9745
عنيفة	9553	2.96	1.4563	9854
السخيف	9554	2.96	0.9681	6868
تصرخ	9555	2.96	1.1058	4178
loser	9556	2.96	1.3547	6484
المشكلة	9557	2.96	1.0294	658
الذنب	9558	2.96	1.2447	8987
خطأ	9559	2.96	1.1945	524
اسوأ	9560	2.96	1.1241	7333
إخرس	9561	2.94	1.3157	3250
الوحوش	9562	2.94	1.6214	4765
أسلحتكم	9563	2.94	1.1141	8818
حماقة	9564	2.94	0.9348	9237
يصرخ	9565	2.94	0.9982	5794
حطم	9566	2.94	0.9982	9118
احمق	9567	2.94	1.0956	3098
محطم	9568	2.94	1.4057	8667
تحطيم	9569	2.94	0.9127	7617
الغبى	9570	2.94	0.9982	6114
سئمت	9571	2.94	1.2683	3748
الاسلحة	9572	2.92	1.6517	8771
أفسدت	9573	2.92	1.2095	5901
مؤسف	9574	2.92	1.0069	5022
اخرسي	9575	2.92	1.4119	7366
الخنزير	9576	2.92	1.4686	2569
السجائر	9577	2.92	1.6142	5200
خسر	9578	2.92	1.2428	8436
المتهم	9579	2.92	1.1220	6845
سخيفة	9580	2.92	0.9442	4027
أغبياء	9581	2.92	1.1925	5812
الوداع	9582	2.92	1.3377	2437
المتاعب	9583	2.92	1.4824	4803
سيىء	9584	2.92	1.3679	8520
تنزف	9585	2.90	1.3740	6422
تحطم	9586	2.90	1.2657	4473
المغفل	9587	2.90	1.0351	4512
العدو	9588	2.90	1.6194	2226
غاضبة	9589	2.90	1.4463	2711
السوء	9590	2.90	1.1294	3924
مسدس	9591	2.90	1.4033	2036
أكرهه	9592	2.90	1.2657	9123
المرضى	9593	2.90	1.4463	4007
بالخوف	9594	2.88	1.1891	6992
عقاب	9595	2.88	1.0999	7036
أسوأ	9596	2.88	1.2395	1036
جبان	9597	2.88	1.0029	3491
مخيفة	9598	2.88	1.3944	7364
غبى	9599	2.88	1.0812	4330
تعبت	9600	2.88	1.1364	3577
وحش	9601	2.88	1.4090	2722
الغبي	9602	2.88	1.2229	1658
الأفعى	9603	2.88	1.3498	9512
مزعج	9604	2.88	1.0812	4597
خان	9605	2.86	1.5909	4969
الضوضاء	9606	2.86	1.2124	5576
بالذنب	9607	2.86	1.1782	4575
سحقا	9608	2.86	1.0882	6323
الصراخ	9609	2.86	1.3999	5125
المخيف	9610	2.86	1.2618	9762
بسرقة	9611	2.84	1.2182	8566
الاحمق	9612	2.84	1.0947	4487
تهديد	9613	2.84	1.0174	5404
بكي	9614	2.84	1.3607	8054
الحمقى	9615	2.84	1.1669	2737
يخسر	9616	2.84	0.9971	7546
منزعج	9617	2.84	1.2182	7115
شجار	9618	2.84	1.0568	8495
اكره	9619	2.84	1.2349	3796
جرح	9620	2.84	1.2675	4513
عصابة	9621	2.84	1.5566	3738
الم	9622	2.84	1.4337	1642
الضرر	9623	2.84	1.1132	6649
أكذب	9624	2.84	1.3149	3030
يؤلم	9625	2.82	1.0039	4180
العصبية	9626	2.82	1.4525	9680
devil	9627	2.82	1.5739	6200
أشباح	9628	2.82	1.5739	9468
اللقيط	9629	2.82	1.3045	7961
الضحية	9630	2.82	1.3045	3757
تخسر	9631	2.82	1.0437	4699
حمقى	9632	2.82	1.1726	5452
شبح	9633	2.82	1.0631	3595
سيئة	9634	2.82	1.0240	643
المريض	9635	2.82	1.0240	4081
محبط	9636	2.80	1.3851	8451
سئ	9637	2.80	1.4983	2312
أسرق	9638	2.80	1.3553	7545
التهديد	9639	2.80	1.2122	9555
بكى	9640	2.80	1.3997	7500
لعين	9641	2.80	1.6782	1160
السيئ	9642	2.80	1.6288	5614
الأغبياء	9643	2.80	1.1066	5651
مصابة	9644	2.78	0.8640	5380
نيران	9645	2.78	1.2824	8641
السيء	9646	2.78	1.1301	4716
خائفه	9647	2.78	0.9750	8231
متاعب	9648	2.78	0.8873	9397
الالم	9649	2.78	1.2982	9329
أحمق	9650	2.76	1.1350	881
الدم	9651	2.76	1.2707	1321
الخمر	9652	2.76	1.7792	2914
الحمقاء	9653	2.76	1.0984	7677
أسوء	9654	2.76	1.0797	4841
ألم	9655	2.76	1.5460	381
المشاكل	9656	2.76	1.1350	1007
مزيف	9657	2.74	0.9216	7130
أبكي	9658	2.74	1.2257	6784
الغباء	9659	2.74	1.1214	5924
فاشل	9660	2.74	1.2090	4511
مريضة	9661	2.74	1.1395	2356
مخيف	9662	2.74	1.3372	2837
اللعينة	9663	2.74	1.4820	819
تؤلمني	9664	2.74	1.3063	8140
خسرت	9665	2.74	1.2423	2665
سكران	9666	2.74	1.3674	5825
الأعداء	9667	2.74	1.3969	7103
الداعر	9668	2.74	1.3524	7086
الأحمق	9669	2.74	1.2747	944
كذبت	9670	2.72	1.1073	2351
الجرح	9671	2.72	1.2784	6396
تبكين	9672	2.72	1.0506	9292
الغبية	9673	2.72	1.0887	3588
النيران	9674	2.72	1.1613	2834
السيئة	9675	2.72	1.1787	2361
عمياء	9676	2.72	1.3407	9585
الإعتقال	9677	2.72	1.6542	9584
اللعنة	9678	2.72	1.4714	134
رصاصة	9679	2.72	1.3708	3817
خطير	9680	2.72	0.9697	1856
خداع	9681	2.72	1.2296	8306
قبيح	9682	2.72	1.1073	5420
خسارة	9683	2.70	1.2976	4669
يكذب	9684	2.70	1.3590	3573
الأكاذيب	9685	2.70	1.2817	8852
غبي	9686	2.70	1.1824	1046
عنيف	9687	2.70	1.0546	8200
دم	9688	2.70	1.4463	2407
القمامة	9689	2.70	1.0926	3835
غيبوبة	9690	2.70	0.9313	8060
العصابة	9691	2.70	1.4743	6767
الرصاص	9692	2.70	1.3590	2522
مقرف	9693	2.70	1.3439	2511
الحادث	9694	2.70	1.4463	3340
السجناء	9695	2.68	1.2362	5870
غاضب	9696	2.68	1.3768	2323
دمرت	9697	2.68	1.3768	6136
مخادع	9698	2.68	1.2027	8878
مريع	9699	2.68	1.3005	7049
عدو	9700	2.68	1.9107	6700
حمقاء	9701	2.68	1.0774	4075
تغضب	9702	2.68	1.1683	6429
الملاعين	9703	2.68	1.1507	4167
تكذب	9704	2.68	0.9355	2017
سىء	9705	2.68	1.4348	3925
ضحية	9706	2.68	1.2196	6208
يؤذي	9707	2.68	1.1507	9301
رصاص	9708	2.66	1.4373	8721
البكاء	9709	2.66	1.5858	4370
سرقت	9710	2.66	1.5986	2501
وغد	9711	2.66	1.1886	2175
محزن	9712	2.66	1.2056	5966
أعداء	9713	2.66	1.4930	8015
النار	9714	2.66	1.3032	299
سيئه	9715	2.66	1.4230	4773
المرض	9716	2.64	1.6258	3286
أكره	9717	2.64	1.1021	1069
عار	9718	2.64	1.2249	6230
تحترق	9719	2.64	1.4394	6079
مطرود	9720	2.64	1.1911	6769
السافل	9721	2.64	1.1386	4033
يبكي	9722	2.64	1.4107	8466
العبيد	9723	2.62	1.2436	8475
غضب	9724	2.62	1.1933	5395
الرهائن	9725	2.62	1.1229	6082
جاسوس	9726	2.62	1.2760	7538
الفيروس	9727	2.62	1.0669	4971
مزيفة	9728	2.62	1.1229	7010
تبكي	9729	2.60	1.2617	3014
فيروس	9730	2.60	1.2936	7080
هزيمة	9731	2.60	1.1249	7268
حزين	9732	2.60	1.5119	4092
غاضبا	9733	2.60	1.3401	9354
كاذبة	9734	2.60	1.1780	6535
خاسر	9735	2.60	1.1066	7625
سرقوا	9736	2.60	1.3248	9805
مكروه	9737	2.60	1.0102	7550
خائفون	9738	2.60	1.0102	6783
قمامة	9739	2.58	1.0319	9464
فشل	9740	2.58	1.5398	4448
الخطر	9741	2.58	1.1265	2734
إهانة	9742	2.58	1.3262	8806
السم	9743	2.58	1.4299	6669
مريض	9744	2.58	1.0319	1240
للحرب	9745	2.58	1.2304	8210
حادث	9746	2.58	1.3107	1881
كريهة	9747	2.58	0.9916	9379
يحترق	9748	2.58	1.5661	6271
خسرنا	9749	2.56	1.0721	7008
مرعب	9750	2.56	1.1808	8897
اللعين	9751	2.56	1.2480	404
القبيح	9752	2.56	1.2316	8844
الحقير	9753	2.56	1.5407	1476
فشلت	9754	2.56	1.3118	3356
سرق	9755	2.54	1.1104	2775
كذب	9756	2.54	1.0730	3776
عاهرات	9757	2.54	2.1966	9380
الجوع	9758	2.54	1.0343	7976
يؤلمني	9759	2.54	1.0919	8755
قبيحة	9760	2.52	1.0736	7518
سرقتها	9761	2.52	1.1993	8896
تنفجر	9762	2.52	1.4177	8077
حزينة	9763	2.52	1.5285	4274
الحادثة	9764	2.52	1.3130	6089
الحثالة	9765	2.52	1.2162	8871
تسرق	9766	2.52	0.8862	5329
كذاب	9767	2.52	1.3438	8453
سيئ	9768	2.52	1.0925	1122
سيء	9769	2.52	1.2329	864
الشر	9770	2.52	1.5810	2444
الأسوأ	9771	2.50	1.1473	6636
يمت	9772	2.50	1.3740	6100
الطلاق	9773	2.50	1.4880	4289
أوغاد	9774	2.50	0.9530	9327
مسروقة	9775	2.50	1.0926	9837
السجين	9776	2.50	1.0152	5183
حثالة	9777	2.50	1.1294	8627
الكذب	9778	2.50	1.3132	3269
اللص	9779	2.48	1.0349	7326
مقرفة	9780	2.48	1.1292	8811
الحريق	9781	2.48	1.3886	4364
خطر	9782	2.48	1.3438	980
الخوف	9783	2.48	1.1993	1678
ينفجر	9784	2.48	1.3886	9706
مقزز	9785	2.48	1.2162	6711
شريرة	9786	2.48	1.6932	6862
لص	9787	2.46	1.0919	4955
حقير	9788	2.46	1.3126	2881
الزنزانة	9789	2.46	1.6315	8443
الكوكايين	9790	2.46	1.6062	9037
كاذب	9791	2.46	0.9304	2966
دمر	9792	2.46	1.6315	9159
ينزف	9793	2.44	1.0134	7635
الأمراض	9794	2.44	1.1095	7724
الدموع	9795	2.44	1.1095	9774
الفوضى	9796	2.44	1.0910	1984
الألم	9797	2.44	1.1278	1915
وقح	9798	2.42	1.0708	7640
تدمر	9799	2.42	1.2792	6239
الرعب	9800	2.42	1.1082	5676
الحزن	9801	2.42	1.5791	6109
حقيرة	9802	2.40	1.2936	9230
العنف	9803	2.40	1.4569	3442
انفجار	9804	2.40	1.1606	7753
سجين	9805	2.40	0.9897	6867
يسرق	9806	2.40	1.0498	4739
مؤلم	9807	2.40	0.9897	3028
الإنتقام	9808	2.40	1.0102	8225
لعنة	9809	2.38	1.1045	3774
العاهرات	9810	2.38	1.7944	4374
المجرمين	9811	2.38	1.3536	4391
للقتال	9812	2.38	1.2599	6894
الانفجار	9813	2.38	1.1933	7471
صراخ	9814	2.38	0.9666	9877
مرض	9815	2.38	0.9452	2373
اللصوص	9816	2.38	1.2436	4850
الشريرة	9817	2.38	1.2599	5935
اللعينه	9818	2.36	1.1021	4724
مجرم	9819	2.36	1.4394	4219
لعينة	9820	2.36	1.5086	2353
قذرة	9821	2.36	1.1021	5052
شرير	9822	2.34	1.4514	3727
اللعنه	9823	2.34	1.1359	612
عاهرة	9824	2.34	1.6977	1554
الملعونة	9825	2.34	1.2715	6937
أكرهك	9826	2.32	1.2196	4735
سجن	9827	2.32	1.2688	2276
الأشرار	9828	2.32	1.3768	5710
لصوص	9829	2.32	1.1328	9084
اموت	9830	2.32	1.5312	5908
كابوس	9831	2.32	1.1328	4810
قذارة	9832	2.32	1.5836	7778
شر	9833	2.32	1.1683	7408
القنابل	9834	2.32	1.3915	4023
سرقة	9835	2.32	1.0583	1755
الملعون	9836	2.32	1.4630	3136
الساقطة	9837	2.30	1.0926	5698
السجن	9838	2.30	1.4743	557
الأوغاد	9839	2.30	1.1294	2268
الغضب	9840	2.28	1.1073	3572
الانتقام	9841	2.28	1.2129	7318
العار	9842	2.28	1.1256	6904
ساقطة	9843	2.28	1.2296	9291
المخدرات	9844	2.28	1.3856	1210
للسجن	9845	2.28	1.0506	5201
ملعون	9846	2.28	1.1787	4348
العاهرة	9847	2.28	1.6418	849
ميتا	9848	2.26	1.5884	5215
حادثة	9849	2.26	1.4682	2682
الخسارة	9850	2.26	0.9858	8066
عاهره	9851	2.26	1.6880	7960
قتال	9852	2.24	1.3486	3080
السرقة	9853	2.24	1.0984	4666
القذرة	9854	2.24	1.0797	3781
القذر	9855	2.24	1.3180	2691
وحوش	9856	2.24	1.1877	8397
مقبرة	9857	2.24	1.4786	9841
قذر	9858	2.24	1.0606	3228
حريق	9859	2.24	1.2545	4584
سم	9860	2.22	1.2664	9139
سافل	9861	2.22	1.1119	9181
مقتل	9862	2.20	1.7728	6400
الاعتقال	9863	2.20	1.0690	9129
دماء	9864	2.20	1.2122	2073
الدماء	9865	2.20	1.1249	1422
مخدرات	9866	2.20	1.2617	2970
المقبرة	9867	2.20	1.4428	9000
مت	9868	2.18	1.3656	3249
قنبلة	9869	2.18	1.3045	2503
المتفجرات	9870	2.18	1.2403	6961
الفشل	9871	2.18	1.1726	9544
السافلة	9872	2.18	1.0437	6566
دفن	9873	2.16	1.3756	9430
القنبلة	9874	2.16	1.2349	2725
بالسجن	9875	2.16	0.9971	4920
الخائن	9876	2.16	1.1132	7745
جرائم	9877	2.16	1.1843	3469
سيقتلني	9878	2.16	1.4337	9341
القذارة	9879	2.14	0.9478	2864
بالموت	9880	2.14	1.5651	6408
الشاذ	9881	2.14	1.3095	8533
تقتل	9882	2.14	1.6783	1828
العصابات	9883	2.14	1.0692	5333
الشواذ	9884	2.14	1.3095	9943
سنموت	9885	2.14	1.6164	4670
حرب	9886	2.12	1.2879	1512
الحقيرة	9887	2.12	1.0812	6521
الشرير	9888	2.12	0.9823	4379
تدمير	9889	2.12	1.1364	3971
الضحايا	9890	2.10	0.9091	5139
القتال	9891	2.10	1.1112	1234
الحوادث	9892	2.10	1.1294	9884
شاذ	9893	2.08	1.1753	3065
مدمن	9894	2.08	1.3679	6099
الإنفجار	9895	2.08	1.0069	8298
العاهره	9896	2.08	1.7243	4551
جريمة	9897	2.06	1.0956	1409
جثة	9898	2.04	1.4422	2958
تقتله	9899	2.04	1.5113	5615
تفجير	9900	2.02	1.1865	8317
المجرم	9901	2.02	0.8919	6261
إنفجار	9902	2.02	1.0593	7848
خائن	9903	2.02	1.0593	5713
ضحايا	9904	2.02	1.0971	8253
القاتل	9905	2.02	1.4213	1457
بالقتل	9906	2.02	1.6720	8502
بقتل	9907	2.00	1.0880	3597
الجريمة	9908	2.00	1.1429	1576
الحروب	9909	2.00	1.4428	6562
قتلنا	9910	2.00	1.2778	4908
قنابل	9911	2.00	1.2778	8218
قتلك	9912	2.00	1.3997	3421
أقتل	9913	1.98	1.2370	2320
وقتل	9914	1.98	1.1865	9580
ماتوا	9915	1.98	1.3626	2299
يقتلك	9916	1.98	1.4213	6277
أموت	9917	1.98	1.3923	1826
الشياطين	9918	1.96	1.2447	6542
خيانة	9919	1.96	1.2447	9221
سيقتل	9920	1.96	1.1599	8353
قاتل	9921	1.94	1.8340	1125
جنازة	9922	1.94	1.0956	6356
للقتل	9923	1.94	1.0956	5814
الجريمه	9924	1.94	1.0382	8156
أقتله	9925	1.94	1.3763	4365
الحرب	9926	1.94	1.0184	517
تقتلني	9927	1.94	1.3157	3461
القاتلة	9928	1.92	1.4686	9215
الجثة	9929	1.92	1.2752	2870
موته	9930	1.92	1.6015	5518
قبر	9931	1.90	1.1824	8409
الموتى	9932	1.90	1.2976	2946
شيطان	9933	1.90	1.5286	5735
قتلهم	9934	1.88	1.4658	6215
اقتل	9935	1.88	1.1542	4226
قتلوا	9936	1.88	1.0812	3113
للجحيم	9937	1.88	1.3797	4201
يقتلني	9938	1.86	1.1608	6332
قاتلة	9939	1.86	1.0882	7022
وفاة	9940	1.86	1.3554	5087
سيموت	9941	1.86	1.3554	3027
سأقتلك	9942	1.86	1.3250	2534
الجثث	9943	1.86	1.1068	3369
لقتل	9944	1.86	0.9478	4231
موتك	9945	1.84	1.3303	9870
الجرائم	9946	1.84	1.0373	4407
الوفاة	9947	1.84	1.5301	9713
قتلتها	9948	1.84	0.9765	8113
القبر	9949	1.84	1.2182	9116
السرطان	9950	1.84	1.5032	5572
سأقتله	9951	1.84	1.0373	8114
نموت	9952	1.84	1.2513	3956
موتي	9953	1.82	1.2070	8534
موت	9954	1.82	1.2567	1771
يموتون	9955	1.82	1.2887	3920
موتى	9956	1.82	1.0821	4909
كارثة	9957	1.80	1.0302	3964
توفي	9958	1.80	1.2122	5551
