Word	HappRank	Havg	StDev	Gweb_Rank	TwitterRank	Gbook_Rank
ir	7744	4.98	0.5147	4227	3715	--
isses	7745	4.98	1.3626	--	4395	--
#pressemitteilung	7746	4.98	1.4913	--	1182	--
befand	7747	4.98	0.6848	--	--	2983
statt	7748	4.98	0.7690	612	472	410
wollten	7749	4.98	0.9145	4156	3924	1328
ausserdem	7750	4.98	0.9581	5038	--	4355
tem	7751	4.98	0.5147	--	2562	--
bedürfen	7752	4.98	1.1337	--	--	4154
rl	7753	4.98	0.9145	--	4855	--
ta	7754	4.98	1.1865	--	2248	--
een	7755	4.98	0.9581	--	1923	--
polnischen	7756	4.98	1.1692	--	--	2011
boo	7757	4.98	1.4776	--	5033	--
mr	7758	4.98	1.1516	1168	1684	4927
bat	7759	4.98	1.2370	--	--	3738
relativen	7760	4.98	0.8204	--	--	4530
mathematik	7761	4.98	1.8460	2056	--	2946
vorheriges	7762	4.98	0.6848	3349	--	--
o	7763	4.98	1.3169	217	111	398
hrsg	7764	4.98	1.1865	2109	--	583
kg	7765	4.98	1.0784	310	1952	3049
vorerst	7766	4.98	1.0593	--	4757	4317
außerdem	7767	4.98	0.8449	919	2867	791
firmeneintrag	7768	4.98	1.1692	2968	--	--
nochmals	7769	4.98	1.0200	3770	--	2748
torrent	7770	4.98	1.1156	4301	--	--
gestanden	7771	4.98	0.9998	--	--	4328
längst	7772	4.98	0.9581	4890	4409	1718
zinsen	7773	4.98	1.8349	4035	--	5010
ik	7774	4.98	1.0398	--	941	--
hg	7775	4.98	1.0971	3645	--	1066
jb	7776	4.98	0.8449	--	3351	--
was	7777	4.98	0.7140	65	30	66
cham	7778	4.98	1.1516	4728	--	--
ing	7779	4.98	1.3169	4697	--	--
debatte	7780	4.98	1.1692	--	--	3173
c'	7781	4.98	1.1156	3801	--	--
arnold	7782	4.98	1.2036	--	--	5113
pc-	7783	4.98	1.3013	3709	--	--
ltd	7784	4.98	1.2856	1380	--	--
ibm	7785	4.98	1.1337	3730	--	--
ralf	7786	4.98	1.1337	3105	--	--
#magistream	7787	4.98	1.2534	--	3642	--
lieferzeit	7788	4.98	0.9998	797	--	--
aufsatz	7789	4.98	1.3323	--	--	2521
meinestages	7790	4.98	1.3169	1981	--	--
a3	7791	4.98	0.7420	4632	--	--
el	7792	4.98	0.3774	1195	393	1620
vid	7793	4.98	1.1156	--	3850	--
#livecam	7794	4.98	1.5713	--	4131	--
solcher	7795	4.98	0.6543	3979	--	516
joachim	7796	4.98	1.2856	3336	3871	3934
fÜr	7797	4.98	1.0593	1896	3094	--
permalink	7798	4.98	1.1692	4214	--	--
lager	7799	4.98	1.0593	1287	--	1951
sowas	7800	4.98	0.8449	2952	594	--
claus	7801	4.98	1.3013	--	3273	--
such	7802	4.98	0.9145	--	912	3287
w/m	7803	4.98	0.9145	--	2097	--
dell	7804	4.98	1.5451	3825	--	--
taf	7805	4.98	0.7951	--	--	4831
hoffenheim	7806	4.98	1.3626	--	5144	--
andern	7807	4.98	0.9998	--	--	517
fox	7808	4.98	1.5451	4965	4197	--
a1	7809	4.98	1.1692	4040	--	--
gutachten	7810	4.98	1.0971	--	--	3766
mc	7811	4.98	0.9998	3206	3759	--
abkommen	7812	4.98	1.0200	--	--	2463
reichstag	7813	4.98	1.6841	--	--	3584
november	7814	4.98	1.4497	482	2065	738
sold	7815	4.98	1.3923	--	4301	--
which	7816	4.98	0.7690	4053	1000	1178
fringe	7817	4.98	0.9581	--	4191	--
instead	7818	4.98	1.3626	--	2308	--
short	7819	4.98	0.9998	--	2368	--
bout	7820	4.98	0.9145	--	4868	--
Ö	7821	4.96	1.1241	4618	--	--
hun	7822	4.96	1.4563	--	2251	--
albrecht	7823	4.96	1.3242	--	--	4682
untersuchung	7824	4.96	1.2930	2500	--	484
erich	7825	4.96	1.2610	4387	--	2993
d	7826	4.96	0.7273	133	18	153
swag	7827	4.96	1.6157	--	2884	--
only	7828	4.96	1.0294	2501	297	3306
В	7829	4.96	1.4280	--	4295	--
almost	7830	4.96	0.9681	--	1901	--
kleinen	7831	4.96	1.0683	830	904	465
et	7832	4.96	0.9681	754	1630	159
ausmaß	7833	4.96	1.1241	--	--	2984
oo	7834	4.96	1.2115	--	392	--
occupy	7835	4.96	1.3845	--	3709	--
anforderungen	7836	4.96	1.1945	1586	--	1668
aka	7837	4.96	1.0294	--	4200	--
ag	7838	4.96	0.8320	172	598	2465
hamm	7839	4.96	0.9026	3796	--	--
abgeleitet	7840	4.96	0.8071	--	--	4212
rush	7841	4.96	1.0872	--	2837	--
arbeiterschaft	7842	4.96	1.3395	--	--	4689
befunde	7843	4.96	1.1421	--	--	5060
normen	7844	4.96	1.4563	--	--	2103
felgen	7845	4.96	0.9467	4131	--	--
dez	7846	4.96	1.3696	2298	3060	--
wi	7847	4.96	1.0872	--	3899	--
achja	7848	4.96	1.1773	--	3842	--
werth	7849	4.96	1.0683	--	--	2622
bochum	7850	4.96	1.4280	1809	2052	--
hl	7851	4.96	0.9681	--	--	4555
ovp	7852	4.96	0.9249	--	3846	--
gs	7853	4.96	0.8071	4937	--	--
wegen	7854	4.96	0.6047	609	313	267
protestantischen	7855	4.96	1.3696	--	--	5124
nr	7856	4.96	0.8797	276	1554	305
bb-code	7857	4.96	0.8797	5029	--	--
reihen	7858	4.96	0.6047	--	--	2825
twitterer	7859	4.96	1.3696	--	3392	--
abgibt	7860	4.96	0.9467	4542	--	--
medion	7861	4.96	1.4280	4310	--	--
ed	7862	4.96	1.2930	3115	4858	2127
jun	7863	4.96	1.0872	1587	--	--
werbung	7864	4.96	1.5248	302	1160	4365
axel	7865	4.96	1.1241	3591	--	--
lcd	7866	4.96	1.5644	3188	--	--
cum	7867	4.96	1.4280	--	--	3849
olsa	7868	4.96	1.3395	--	4594	--
co	7869	4.96	0.9249	381	1131	2152
industrie	7870	4.96	1.1945	1134	--	883
en	7871	4.96	0.9249	411	196	392
naar	7872	4.96	1.0093	--	4334	--
bund	7873	4.96	0.9889	2595	4053	1938
#wirtschaft	7874	4.96	1.4422	--	2827	--
wirtschafts	7875	4.96	1.1945	--	--	3851
beliebig	7876	4.96	1.2930	4653	--	--
wirft	7877	4.96	0.8071	--	4309	4516
ava	7878	4.96	1.1241	--	4965	--
derer	7879	4.96	0.8797	--	--	3803
commerzbank	7880	4.96	1.6532	--	4820	--
server	7881	4.96	0.9681	630	1205	--
ou	7882	4.96	1.0294	--	3104	2448
patient	7883	4.96	1.2930	--	--	4087
mesmo	7884	4.96	0.8071	--	4671	--
halb	7885	4.96	0.8562	--	1827	2954
ideologischen	7886	4.96	1.4702	--	--	3901
ups	7887	4.96	1.4422	--	3902	--
preußische	7888	4.96	1.3087	--	--	3313
bence	7889	4.96	1.1773	--	3775	--
mo	7890	4.96	0.9467	890	3368	--
ob	7891	4.96	0.9889	256	291	139
ds	7892	4.96	0.9249	2467	5023	--
4s	7893	4.96	1.2771	--	1912	--
auswirkungen	7894	4.96	1.1773	3021	--	2052
para	7895	4.96	0.9249	--	605	--
rand	7896	4.96	1.0490	4927	--	3782
untersucht	7897	4.96	1.0490	4050	--	1515
pauschal	7898	4.96	1.0093	5033	--	--
rudolf	7899	4.96	1.2771	3218	--	2142
sry	7900	4.96	1.3087	--	2683	--
ge-	7901	4.96	0.6987	1391	--	--
dei	7902	4.96	1.2282	--	--	3601
ablauf	7903	4.96	0.9467	2996	--	2710
Änderungen	7904	4.96	0.9249	606	--	2897
gesenkt	7905	4.96	1.3242	--	3164	--
stellten	7906	4.96	0.7273	--	--	3058
andere	7907	4.96	0.9889	164	492	130
volkswirtschaft	7908	4.96	1.3087	--	--	3580
gosh	7909	4.96	1.2771	--	3289	--
rss	7910	4.96	1.1599	300	4421	--
nao	7911	4.96	1.0683	--	3196	--
é	7912	4.96	1.3696	4207	857	--
russland	7913	4.96	1.3395	2524	1735	--
qm	7914	4.96	0.9889	2855	4837	--
ausser	7915	4.96	0.8562	--	--	2647
irgendwie	7916	4.96	0.9026	2161	490	2927
stell	7917	4.96	0.9467	--	3249	--
norbert	7918	4.96	1.1773	4071	--	--
veranlassung	7919	4.96	1.0683	--	--	3771
staatlichen	7920	4.96	1.2115	--	--	1179
y	7921	4.94	0.9127	433	314	1071
sehnsucht	7922	4.94	1.9734	--	--	4019
gbr	7923	4.94	1.1323	3241	--	--
wolfsburg	7924	4.94	1.0577	--	2570	--
sw	7925	4.94	1.0577	4647	3124	--
dan	7926	4.94	0.9348	--	1272	--
а	7927	4.94	0.9982	--	3341	--
später	7928	4.94	0.9564	891	846	249
trackbacks	7929	4.94	1.2357	4283	--	--
mysql	7930	4.94	1.4486	2125	--	--
ließ	7931	4.94	0.5500	3641	--	648
mär	7932	4.94	1.0768	4313	--	--
zaten	7933	4.94	1.2022	--	3199	--
übrig	7934	4.94	1.0184	--	5108	2314
geltenden	7935	4.94	0.7117	--	--	4253
lauter	7936	4.94	1.2357	--	4081	4813
ö	7937	4.94	0.8668	3098	--	--
manning	7938	4.94	0.8430	--	5062	--
government	7939	4.94	1.0577	--	--	4820
steh	7940	4.94	0.7398	--	3122	--
bey	7941	4.94	0.9775	--	--	3395
tat	7942	4.94	0.9127	3429	3621	768
v	7943	4.94	1.0382	181	751	205
lovato	7944	4.94	0.8430	--	3875	--
rain	7945	4.94	1.7072	--	1241	--
frühere	7946	4.94	0.9564	--	--	3005
revision	7947	4.94	1.1141	--	--	3869
bezahlen	7948	4.94	1.4902	2895	3710	4841
bestimmten	7949	4.94	0.7669	1757	--	429
nahmen	7950	4.94	0.7931	--	--	2329
bloße	7951	4.94	0.9982	--	--	2414
formal	7952	4.94	0.9348	--	--	4201
dennoch	7953	4.94	1.0577	1854	4261	740
gesetzen	7954	4.94	1.2521	--	--	2345
geh	7955	4.94	1.2191	5131	615	--
erforderlich	7956	4.94	1.1323	1256	--	1324
bisher	7957	4.94	0.7669	783	1574	385
stellungnahme	7958	4.94	1.1678	--	--	3379
#12tage	7959	4.94	0.8901	--	4454	--
durchschnittlich	7960	4.94	1.1851	--	--	4174
san	7961	4.94	1.1141	1860	2834	4020
little	7962	4.94	1.0956	4569	525	--
regelung	7963	4.94	1.4201	3574	--	1624
periode	7964	4.94	1.2683	--	--	1538
had	7965	4.94	0.8668	--	452	3177
wall	7966	4.94	1.1141	--	2465	--
lag	7967	4.94	0.8430	2875	4162	857
osten	7968	4.94	1.3157	3851	--	1484
ainda	7969	4.94	0.7931	--	5022	--
uvm	7970	4.94	0.9564	3693	--	--
solo	7971	4.94	0.9127	--	2765	--
benim	7972	4.94	0.9127	--	1720	--
comme	7973	4.94	0.8430	--	--	3928
dms	7974	4.94	0.9982	--	5139	--
lil	7975	4.94	1.0768	--	2924	--
wär	7976	4.94	0.9564	--	1116	--
eventuell	7977	4.94	0.9564	3632	--	3809
ni	7978	4.94	1.0577	--	2542	--
ano	7979	4.94	1.0956	--	4532	--
schwarz	7980	4.94	1.2357	581	780	2852
richtet	7981	4.94	1.3001	4154	--	2757
ile	7982	4.94	0.9564	--	2135	--
ini	7983	4.94	0.8901	--	2739	--
egal	7984	4.94	1.3157	1554	640	--
erforderliche	7985	4.94	1.0184	--	--	5088
gue	7986	4.94	0.6518	--	3268	--
random	7987	4.94	0.8430	--	3414	--
tweetdeck	7988	4.94	1.3763	--	4389	--
ga	7989	4.94	0.8668	--	1653	--
's	7990	4.94	0.7398	144	2711	--
werktagen	7991	4.94	1.2191	3584	--	--
gestellt	7992	4.94	0.9564	956	3722	691
beeinflußt	7993	4.94	1.2521	--	--	3226
zi	7994	4.94	0.9982	--	3866	--
vergl	7995	4.94	1.0956	--	--	3303
sparen	7996	4.94	1.3911	1299	670	--
i	7997	4.94	0.9775	105	7	128
bot	7998	4.94	1.1323	4393	--	2702
autoscout24	7999	4.94	1.5440	4048	--	--
anmeldungsdatum	8000	4.94	1.0382	2067	--	--
permanentlink	8001	4.94	1.1323	4111	--	--
gmbh	8002	4.94	0.8901	86	850	3210
tiefen	8003	4.94	1.2357	--	--	2644
â	8004	4.94	0.7669	4610	--	--
#fcb	8005	4.92	1.5365	--	3406	--
gesetzgebung	8006	4.92	1.2911	--	--	2279
ho	8007	4.92	1.3377	--	1660	--
warum	8008	4.92	1.4119	610	216	769
kunststoff	8009	4.92	1.1220	3884	--	--
gefaßt	8010	4.92	1.0660	--	--	3615
law	8011	4.92	1.1578	--	5018	3183
php	8012	4.92	1.2752	1846	--	--
vollzogen	8013	4.92	1.2262	--	--	3308
ts	8014	4.92	0.7516	4851	4067	--
gehn	8015	4.92	1.0850	--	3966	--
left	8016	4.92	1.2095	--	1323	--
hotline	8017	4.92	1.3974	4537	--	--
linkarena	8018	4.92	1.1925	1426	--	--
radeon	8019	4.92	1.3377	4950	--	--
landtag	8020	4.92	1.0069	--	--	5027
protokoll	8021	4.92	1.1753	5030	--	3044
anonymous	8022	4.92	1.3068	--	2854	--
gingen	8023	4.92	0.6952	--	--	1848
anm	8024	4.92	1.0850	--	--	1337
grundsätzlichen	8025	4.92	0.8041	--	--	5140
gewissermaßen	8026	4.92	0.8533	--	--	2978
anzeigen	8027	4.92	1.2428	103	2408	--
gb	8028	4.92	1.1753	1311	1627	--
ey	8029	4.92	1.4546	--	1030	--
aufgerissen	8030	4.92	1.6393	--	3333	--
mee	8031	4.92	1.1753	--	4188	--
dh	8032	4.92	0.7516	1553	--	316
extrem	8033	4.92	1.5365	2725	2160	--
yani	8034	4.92	0.9442	--	3076	--
allenfalls	8035	4.92	0.9442	--	--	4157
limited	8036	4.92	1.2591	3711	5004	--
anfänger	8037	4.92	1.0467	3516	--	--
hoje	8038	4.92	1.1753	--	4134	--
pl	8039	4.92	0.6652	3819	--	--
ios	8040	4.92	1.2428	--	1510	--
bem	8041	4.92	1.1400	--	4826	--
ständige	8042	4.92	1.0660	--	--	4471
joomla	8043	4.92	1.1578	3716	--	--
saw	8044	4.92	1.0069	--	1245	--
gesetzlich	8045	4.92	1.0270	--	--	5036
consulting	8046	4.92	1.3223	2853	--	--
wovon	8047	4.92	0.7516	--	--	3942
html-code	8048	4.92	1.2262	2941	--	--
demgegenüber	8049	4.92	1.0467	--	--	3419
xdddd	8050	4.92	1.4405	--	3602	--
alliierten	8051	4.92	1.6142	--	--	3274
thiere	8052	4.92	1.0850	--	--	5024
russen	8053	4.92	1.3223	--	--	3139
davon	8054	4.92	0.7783	634	854	286
\o/	8055	4.92	1.5232	--	4088	--
teilweise	8056	4.92	0.8999	1445	4835	1144
financial	8057	4.92	1.3529	4828	4843	--
apa	8058	4.92	0.9655	--	3298	--
duisburg	8059	4.92	1.1578	2070	2400	--
vbulletin	8060	4.92	0.8041	2850	--	--
cest	8061	4.92	1.0270	3169	--	--
staats	8062	4.92	1.1220	--	--	2355
bernd	8063	4.92	1.1753	2385	--	--
udo	8064	4.92	1.3377	--	5071	--
gehörten	8065	4.92	0.9223	--	--	3195
og	8066	4.92	0.8291	4104	--	--
isch	8067	4.92	1.0850	--	1707	--
wez	8068	4.92	0.9655	2783	--	--
napoleon	8069	4.92	1.4961	--	--	3001
zogen	8070	4.92	1.3223	--	--	4289
ger	8071	4.92	0.8291	3266	--	--
sek	8072	4.92	1.0270	4516	--	--
versicherungen	8073	4.92	1.6640	2099	--	--
braucht	8074	4.92	1.1036	1453	861	1377
finanzen	8075	4.92	1.2262	840	--	--
gesetze	8076	4.92	1.1220	4250	--	861
in-	8077	4.92	0.9864	3914	--	--
massive	8078	4.92	1.0850	--	4755	--
ggf	8079	4.92	0.7783	1564	--	--
theologischen	8080	4.92	1.3529	--	--	3564
verfahrens	8081	4.90	1.0926	--	--	4183
instanz	8082	4.90	1.1650	--	--	3760
zeug	8083	4.90	0.9949	--	3579	--
vorsitzenden	8084	4.90	0.9742	--	--	3902
abteilung	8085	4.90	1.3132	2350	--	1992
#sem	8086	4.90	0.8144	--	3837	--
#suchmaschinenoptimierung	8087	4.90	1.5811	--	3643	--
wer-	8088	4.90	0.9742	4640	--	--
miss	8089	4.90	1.4463	4379	566	--
guetta	8090	4.90	1.4178	--	4127	--
suchten	8091	4.90	1.1294	--	--	4423
spd	8092	4.90	1.0738	2190	1751	1423
arminfischer_de	8093	4.90	0.8864	--	4171	--
ehemalige	8094	4.90	1.0351	2535	--	5064
verf	8095	4.90	0.8864	--	--	3499
somerhalder	8096	4.90	0.9949	--	2312	--
chf	8097	4.90	1.0152	795	--	--
vertretung	8098	4.90	1.2976	--	--	3729
ml	8099	4.90	0.9949	1146	3539	--
religiösen	8100	4.90	1.2164	--	--	1222
norm	8101	4.90	1.2495	--	--	3006
black	8102	4.90	1.3590	1030	690	--
gece	8103	4.90	0.6468	--	4434	--
ago	8104	4.90	1.2495	4257	1507	--
geister	8105	4.90	1.5551	--	--	4277
#eu	8106	4.90	1.5419	--	4496	--
vergeben	8107	4.90	1.5017	3580	4121	--
herbert	8108	4.90	1.4880	3352	--	3506
xt	8109	4.90	1.0926	4430	--	--
#twitter	8110	4.90	1.4880	--	2604	--
lugar	8111	4.90	0.7890	--	2107	--
eil	8112	4.90	1.0152	--	5081	--
artik	8113	4.90	0.9742	--	3489	--
mim	8114	4.90	0.9742	--	4467	--
sen	8115	4.90	1.1112	4083	963	--
les	8116	4.90	0.9530	1799	2026	402
tumblr	8117	4.90	1.3286	--	1783	--
hälfte	8118	4.90	0.8864	2846	3664	963
rapidshare	8119	4.90	1.6194	4991	--	--
daß	8120	4.90	0.6145	338	2611	26
ab	8121	4.90	0.9530	82	136	198
cet	8122	4.90	0.6776	4451	4384	--
arbeit	8123	4.90	1.5551	415	622	177
sitte	8124	4.90	1.4033	--	--	4480
olsun	8125	4.90	0.8391	--	1250	--
vermutung	8126	4.90	1.1294	--	--	4712
bernhard	8127	4.90	1.4463	3131	--	3961
hingegen	8128	4.90	0.9530	4022	--	1300
с	8129	4.90	0.6145	--	2317	--
steuerberater	8130	4.90	1.3740	4692	--	--
меня	8131	4.90	1.2330	--	4997	--
gefordert	8132	4.90	1.1473	--	--	2758
ver-	8133	4.90	0.9313	1400	--	--
benötigt	8134	4.90	0.9530	1598	--	4587
exam	8135	4.90	1.3887	--	3895	--
feuer	8136	4.90	1.5286	4206	2661	2268
ehemaligen	8137	4.90	1.0351	3073	--	2246
irgend	8138	4.90	0.7626	--	--	1058
war's	8139	4.90	1.0152	--	4535	--
#hach	8140	4.90	1.5419	--	2630	--
finanziellen	8141	4.90	1.0152	--	--	3561
il	8142	4.90	0.8391	2851	1560	926
gang	8143	4.90	1.1650	3779	3365	1762
halbe	8144	4.90	0.9530	--	3038	--
dat	8145	4.90	0.9091	--	1619	--
umstände	8146	4.90	1.1112	--	--	2216
gewöhnlichen	8147	4.90	1.0152	--	--	2558
damaligen	8148	4.90	0.9742	--	--	2231
mitsubishi	8149	4.90	1.5017	4617	--	--
une	8150	4.90	1.1473	--	--	1101
wiederholt	8151	4.90	1.1824	--	--	1554
kurzer	8152	4.90	0.8391	4764	--	2874
katholiken	8153	4.90	1.7053	--	--	4454
hani	8154	4.90	1.2657	--	5118	--
wieso	8155	4.90	1.0738	4114	438	--
benzin	8156	4.90	1.5419	4812	--	--
regeln	8157	4.90	1.2817	1419	5135	1274
gün	8158	4.90	1.6320	--	2990	--
iyi	8159	4.90	1.3439	--	1096	--
#amateure	8160	4.90	1.5682	--	3120	--
might	8161	4.90	1.1112	--	1989	--
vorstand	8162	4.90	1.2657	2207	--	3953
ian	8163	4.90	1.2330	--	1508	--
nvidia	8164	4.90	1.4321	4345	--	--
ap	8165	4.90	0.8631	4563	--	--
seviyorum	8166	4.90	1.4604	--	4980	--
tek	8167	4.90	1.1294	--	3097	--
'n	8168	4.90	0.9949	--	4113	--
tsv	8169	4.90	1.0738	3474	--	--
bl	8170	4.90	0.7890	3447	--	4426
haste	8171	4.88	0.9823	--	2548	--
maschinenbau	8172	4.88	1.4234	4162	--	--
theil	8173	4.88	0.8953	--	--	918
zwecken	8174	4.88	1.1183	--	--	4178
wozu	8175	4.88	0.9398	--	--	3012
twilight	8176	4.88	1.7916	--	4218	--
o2	8177	4.88	1.3498	3569	4244	--
wenngleich	8178	4.88	1.0622	--	--	3777
durchschnittliche	8179	4.88	1.0812	3588	--	--
ansprüche	8180	4.88	1.4797	2925	--	2511
tarife	8181	4.88	1.3649	2465	--	--
einzelner	8182	4.88	0.7183	--	--	1793
m	8183	4.88	1.2720	79	425	192
#anonymous	8184	4.88	1.3192	--	5126	--
abhängt	8185	4.88	0.8953	--	--	4894
wanted	8186	4.88	1.3192	--	1415	--
cane	8187	4.88	1.2061	--	2095	--
abgesehen	8188	4.88	1.0230	--	--	1304
besaß	8189	4.88	0.9613	--	--	3351
kleinere	8190	4.88	1.0230	--	--	2988
rande	8191	4.88	0.9823	--	--	3870
kbps	8192	4.88	1.0812	--	3894	--
tung	8193	4.88	1.2061	4839	--	--
за	8194	4.88	1.1718	--	3746	--
whatever	8195	4.88	1.0428	--	3003	--
ei-	8196	4.88	1.0428	4737	--	--
у	8197	4.88	0.8241	--	3791	--
magistream	8198	4.88	1.2558	--	3813	--
cc	8199	4.88	1.0622	5088	2171	--
hsv	8200	4.88	1.5205	--	4337	--
pero	8201	4.88	0.8722	--	2207	--
ff	8202	4.88	0.9823	2499	3256	549
#-bayern	8203	4.88	1.9445	--	4741	--
gt	8204	4.88	0.7730	3726	5030	--
preisliste	8205	4.88	1.1183	4567	--	--
single	8206	4.88	1.4234	2522	876	--
befanden	8207	4.88	0.8953	--	--	4553
umstand	8208	4.88	1.2061	--	--	2013
small	8209	4.88	1.1542	4177	2608	--
#followfriday	8210	4.88	1.5338	--	4015	--
kurzen	8211	4.88	1.0999	3758	--	1952
din	8212	4.88	0.8953	1588	--	--
che	8213	4.88	1.1183	3799	--	3301
sama	8214	4.88	0.7183	--	4003	--
twittere	8215	4.88	1.8142	--	4729	--
obgleich	8216	4.88	1.0029	--	--	1923
achtung	8217	4.88	1.4234	2356	1786	3724
scheinbar	8218	4.88	1.2061	--	--	2341
flavon	8219	4.88	1.1364	--	3933	--
lp	8220	4.88	0.9613	5008	5058	--
solltest	8221	4.88	1.0428	4671	3232	--
anordnung	8222	4.88	1.2720	--	--	2075
lindner	8223	4.88	1.2061	--	4610	--
front	8224	4.88	1.3037	4940	2824	2453
kl	8225	4.88	1.1718	5016	--	--
kadar	8226	4.88	0.9823	--	1192	--
bisa	8227	4.88	0.9823	--	4745	--
schwarze	8228	4.88	0.9823	3162	2847	4021
senken	8229	4.88	1.2395	--	2766	--
krankenversicherung	8230	4.88	1.5205	4134	--	--
nachzuweisen	8231	4.88	1.0230	--	--	4568
wenns	8232	4.88	0.6590	--	2426	--
nov	8233	4.88	1.2879	1497	--	--
bieber	8234	4.88	1.6243	--	601	--
-lick	8235	4.88	1.1718	--	2195	--
eingetreten	8236	4.88	1.0230	--	--	3357
zugriff	8237	4.88	1.2229	2831	--	--
warst	8238	4.88	0.7990	--	2060	--
rss-feed	8239	4.88	1.0622	2106	--	--
hatte	8240	4.88	0.9179	309	360	82
ep	8241	4.88	0.8241	4031	3175	--
uvp	8242	4.88	1.2558	4694	--	--
#darmstadt	8243	4.88	1.4518	--	4561	--
hm	8244	4.88	0.9398	--	1052	--
irgendwas	8245	4.88	1.0812	--	1791	--
religion	8246	4.86	1.6661	2126	4420	641
sami	8247	4.86	1.3852	--	2636	--
os	8248	4.86	0.8574	2036	1995	--
er-	8249	4.86	0.7827	2932	--	--
vietnam	8250	4.86	1.8184	3919	--	--
ner	8251	4.86	0.7562	4341	1899	--
artnr	8252	4.86	0.9037	4600	--	--
of	8253	4.86	0.8809	87	34	78
some	8254	4.86	1.1608	4845	288	3405
überprüfen	8255	4.86	1.3095	1111	--	--
unterm	8256	4.86	0.8809	--	3474	--
r	8257	4.86	0.9037	152	474	394
zit	8258	4.86	0.9899	--	--	4759
ba	8259	4.86	1.1068	3496	4838	--
rußland	8260	4.86	1.7498	--	--	1227
th	8261	4.86	0.6704	4824	3366	3142
seni	8262	4.86	0.7827	--	1487	--
justiz	8263	4.86	1.4144	4791	--	4942
inc	8264	4.86	0.7562	937	4777	--
tá	8265	4.86	1.0882	--	4602	--
bg	8266	4.86	1.4570	--	5016	--
ausschließlich	8267	4.86	0.9691	1191	--	1139
dec	8268	4.86	1.1430	4841	1107	--
t	8269	4.86	1.0104	157	682	360
una	8270	4.86	0.8332	--	1135	4079
sarkozy	8271	4.86	1.4287	--	4400	--
used	8272	4.86	1.1430	--	1956	--
sa	8273	4.86	1.1954	608	2338	2340
pas	8274	4.86	1.3554	--	3536	2158
pc_plus_germany	8275	4.86	1.2618	--	1407	--
benötigen	8276	4.86	1.1608	2428	--	--
entweder	8277	4.86	1.0104	1978	3146	736
heb	8278	4.86	0.7827	--	3878	--
aufsicht	8279	4.86	1.3704	--	--	4692
zwar	8280	4.86	0.9260	637	1106	143
#retweet	8281	4.86	1.4848	--	3801	--
ersetzt	8282	4.86	0.9260	3490	--	2364
zahlen	8283	4.86	1.3554	983	1598	1059
ó	8284	4.86	0.5718	4735	--	--
schen	8285	4.86	0.7287	3283	--	1635
vi	8286	4.86	0.9478	3746	2980	1310
lub	8287	4.86	1.0304	--	4799	--
tr	8288	4.86	0.7287	4370	--	--
cs	8289	4.86	0.7287	4540	--	--
sgb	8290	4.86	1.0104	4372	--	--
duty	8291	4.86	1.3403	--	4386	--
political	8292	4.86	1.2779	--	--	3241
festlegung	8293	4.86	1.0104	--	--	4824
eu-gipfel	8294	4.86	1.4287	--	4082	--
ders	8295	4.86	0.8332	--	--	1568
rolf	8296	4.86	1.1250	3582	--	--
l	8297	4.86	0.9478	170	723	105
disclaimer	8298	4.86	1.2456	2491	--	--
u	8299	4.86	0.8332	168	97	367
xd	8300	4.86	0.8809	--	87	--
getroffen	8301	4.86	1.2779	4643	4522	1956
gw	8302	4.86	1.1954	--	3849	--
demi	8303	4.86	0.7287	--	1581	--
qype	8304	4.86	1.4287	4549	--	--
ausblenden	8305	4.86	0.9037	1162	--	--
boxen	8306	4.86	1.7958	4714	4437	--
berechnet	8307	4.86	1.1068	3130	--	3099
case	8308	4.86	0.9478	3653	2010	5067
took	8309	4.86	1.1250	--	3013	--
tho	8310	4.86	0.8809	--	5115	--
dddd	8311	4.86	1.2291	--	4732	--
linken	8312	4.86	1.2291	3442	--	1525
extreme	8313	4.86	1.5909	4580	--	--
#500aday	8314	4.86	1.6661	--	3213	--
#tatort	8315	4.86	1.7263	--	3014	--
jg	8316	4.86	0.8809	--	--	3671
nachnahme	8317	4.86	1.2456	1182	--	--
p	8318	4.84	1.2349	201	162	346
rtl	8319	4.84	1.6333	--	1936	--
dieter	8320	4.84	1.2835	2424	--	3943
christentum	8321	4.84	1.9416	--	--	2858
scho	8322	4.84	1.3756	--	2640	--
xml	8323	4.84	0.8889	1989	--	--
sc	8324	4.84	0.8418	2331	2509	--
jong	8325	4.84	0.8657	--	1822	--
#autofollow	8326	4.84	1.4337	--	4347	--
schicht	8327	4.84	1.1669	--	--	2656
se	8328	4.84	0.7103	1529	459	1018
ser	8329	4.84	0.9553	--	2333	--
loud	8330	4.84	1.2349	--	4545	--
artikelbezeichnung	8331	4.84	1.1669	4679	--	--
diente	8332	4.84	1.0947	--	--	4075
tiefer	8333	4.84	1.2014	--	--	2410
ehm	8334	4.84	1.0759	--	3597	--
sonstigen	8335	4.84	0.6503	4444	--	2680
behauptet	8336	4.84	0.9553	--	--	1782
trackback	8337	4.84	1.2182	4547	--	--
dow	8338	4.84	0.8418	3704	--	--
omfg	8339	4.84	1.3756	--	2720	--
ebd	8340	4.84	1.2182	--	--	2164
s2	8341	4.84	1.0947	--	4189	--
nen	8342	4.84	0.9116	1115	410	--
christliche	8343	4.84	1.4337	--	--	2242
close	8344	4.84	1.3149	2660	2075	--
